col_0,REGION,DATE,DATE_parsed,YEAR,MONTH,YEAR_WEEK,DAY,WEEK_DAY,PROFIL_TOTAL,PROFIL_ENT,PROFIL_PRO,PROFIL_RES,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,SUNHOUR,TEMPERATURE_NIGHT_C,TEMPERATURE_MEAN,HOLIDAYS,IS_WEEKEND,IS_LOCKDOWN_1,IS_LOCKDOWN_2,IS_LOCKDOWN_3,IS_LOCKDOWN_TT,IS_PUBLIC_HOLIDAYS
1386,Centre-Val de Loire,2021-11-24T00:00:00.000Z,2021-11-24T00:00:00.000Z,2021,11,47,24,3,40369668,2060591,7243063,31066014,9,0,15,1,7,5,0,85,10,1025,12,9,1,-4,9,1,3,0,0,0,0,0,0,0
1387,Hauts-de-France,2021-11-24T00:00:00.000Z,2021-11-24T00:00:00.000Z,2021,11,47,24,3,66284839,2406655,12922869,50955315,9,3,8,3,7,6,0,90,10,1028,8,9,3,0,8,3,5,0,0,0,0,0,0,0
1388,Centre-Val de Loire,2021-11-25T00:00:00.000Z,2021-11-25T00:00:00.000Z,2021,11,47,25,4,41169428,2100609,7488120,31580699,5,3,18,3,4,5,1,89,7,1012,90,5,3,-1,3,3,4,0,0,0,0,0,0,0
1389,Hauts-de-France,2021-11-25T00:00:00.000Z,2021-11-25T00:00:00.000Z,2021,11,47,25,4,67366930,2400349,13331447,51635134,7,2,17,2,7,6,0,87,10,1014,48,7,5,0,4,2,4,0,0,0,0,0,0,0
1390,Centre-Val de Loire,2021-11-26T00:00:00.000Z,2021-11-26T00:00:00.000Z,2021,11,47,26,5,41800971,2021415,7559294,32220262,6,2,20,3,5,5,0,95,9,1012,82,6,3,-1,5,4,4,0,0,0,0,0,0,0
1391,Hauts-de-France,2021-11-26T00:00:00.000Z,2021-11-26T00:00:00.000Z,2021,11,47,26,5,68461066,2305383,13451914,52703769,7,2,26,3,6,5,1,88,10,1012,77,7,2,0,6,4,5,0,0,0,0,0,0,0
1392,Centre-Val de Loire,2021-11-27T00:00:00.000Z,2021-11-27T00:00:00.000Z,2021,11,47,27,6,42906601,1727871,6957184,34221546,6,3,25,3,5,4,7,90,9,995,88,6,4,-2,3,5,4,0,1,0,0,0,0,0
1393,Hauts-de-France,2021-11-27T00:00:00.000Z,2021-11-27T00:00:00.000Z,2021,11,47,27,6,70479818,1976182,12398487,56105149,4,3,17,3,4,4,4,96,8,991,99,4,3,0,3,4,4,0,1,0,0,0,0,0
1394,Centre-Val de Loire,2021-11-28T00:00:00.000Z,2021-11-28T00:00:00.000Z,2021,11,47,28,7,44338958,1887931,6457662,35993365,6,2,16,2,5,5,3,95,7,1009,85,6,3,-1,4,3,4,0,1,0,0,0,0,0
1395,Hauts-de-France,2021-11-28T00:00:00.000Z,2021-11-28T00:00:00.000Z,2021,11,47,28,7,72627437,2246355,11502451,58878631,6,3,18,3,6,5,2,91,9,1007,78,6,3,0,3,3,4,0,1,0,0,0,0,0
1396,Centre-Val de Loire,2021-11-29T00:00:00.000Z,2021-11-29T00:00:00.000Z,2021,11,48,29,1,45254310,2109633,7682882,35461795,4,-1,12,0,3,2,0,93,10,1021,43,4,1,-4,6,-1,1,0,0,0,0,0,0,0
1397,Hauts-de-France,2021-11-29T00:00:00.000Z,2021-11-29T00:00:00.000Z,2021,11,48,29,1,73670830,2412159,13635798,57622873,7,1,19,1,6,4,1,90,10,1017,52,7,2,-3,7,2,3,0,0,0,0,0,0,0
1398,Centre-Val de Loire,2021-11-30T00:00:00.000Z,2021-11-30T00:00:00.000Z,2021,11,48,30,2,45014924,2122804,7972088,34920032,6,-1,22,-1,4,5,0,91,10,1025,62,6,3,-5,6,-1,2,0,0,0,0,0,0,0
1399,Hauts-de-France,2021-11-30T00:00:00.000Z,2021-11-30T00:00:00.000Z,2021,11,48,30,2,73279663,2431756,14139900,56708007,10,1,29,3,8,10,1,95,7,1019,89,10,9,-2,3,1,6,0,0,0,0,0,0,0
1400,Centre-Val de Loire,2021-12-01T00:00:00.000Z,2021-12-01T00:00:00.000Z,2021,12,48,1,3,41093886,2046386,7424887,31622613,10,5,32,6,9,7,2,93,9,1018,90,10,7,2,4,6,7,0,0,0,0,0,0,0
1401,Hauts-de-France,2021-12-01T00:00:00.000Z,2021-12-01T00:00:00.000Z,2021,12,48,1,3,67399985,2389216,13205143,51805626,10,6,41,8,10,7,0,85,10,1009,86,10,7,4,4,8,8,0,0,0,0,0,0,0
1402,Centre-Val de Loire,2021-12-02T00:00:00.000Z,2021-12-02T00:00:00.000Z,2021,12,48,2,4,42463356,2088294,7769157,32605905,7,2,19,4,6,3,1,88,9,1013,75,7,4,0,6,5,5,0,0,0,0,0,0,0
1403,Hauts-de-France,2021-12-02T00:00:00.000Z,2021-12-02T00:00:00.000Z,2021,12,48,2,4,69520452,2433778,13800618,53286056,5,2,21,4,5,4,1,85,10,1010,55,5,3,-1,7,4,4,0,0,0,0,0,0,0
1404,Centre-Val de Loire,2021-12-03T00:00:00.000Z,2021-12-03T00:00:00.000Z,2021,12,48,3,5,44590572,2032932,7968429,34589211,7,0,23,0,3,3,2,96,8,1018,79,7,6,-4,3,0,1,0,0,0,0,0,0,0
1405,Hauts-de-France,2021-12-03T00:00:00.000Z,2021-12-03T00:00:00.000Z,2021,12,48,3,5,73022447,2378590,14144986,56498871,4,0,27,1,4,2,1,90,9,1014,54,4,2,-4,7,1,2,0,0,0,0,0,0,0
1406,Centre-Val de Loire,2021-12-04T00:00:00.000Z,2021-12-04T00:00:00.000Z,2021,12,48,4,6,40081800,1671421,6801755,31608624,11,5,29,10,10,6,3,92,8,1011,91,11,10,4,4,11,9,0,0,0,0,1,1,0
1407,Hauts-de-France,2021-12-04T00:00:00.000Z,2021-12-04T00:00:00.000Z,2021,12,48,4,6,66322115,1961273,12126389,52234453,8,4,29,6,7,6,2,97,7,1005,74,8,7,3,5,6,6,0,0,0,0,1,1,0
1408,Centre-Val de Loire,2021-12-05T00:00:00.000Z,2021-12-05T00:00:00.000Z,2021,12,48,5,7,42350184,1809196,6438532,34102456,6,3,21,4,6,5,1,92,9,1012,85,6,4,-1,5,4,5,0,0,0,0,0,0,0
1409,Hauts-de-France,2021-12-05T00:00:00.000Z,2021-12-05T00:00:00.000Z,2021,12,48,5,7,69901374,2186744,11496316,56218314,6,2,24,2,5,5,1,93,10,1010,75,6,4,-2,3,2,4,0,0,0,0,0,0,0
1410,Centre-Val de Loire,2021-12-06T00:00:00.000Z,2021-12-06T00:00:00.000Z,2021,12,49,6,1,42304875,2023801,7457997,32823077,6,2,20,3,6,5,1,88,9,1016,74,6,4,-2,5,4,5,0,1,0,0,0,0,0
1411,Hauts-de-France,2021-12-06T00:00:00.000Z,2021-12-06T00:00:00.000Z,2021,12,49,6,1,69642346,2381660,13290380,53970306,6,3,23,3,5,3,1,90,9,1012,85,6,3,0,3,4,4,0,1,0,0,0,0,0
1412,Centre-Val de Loire,2021-12-07T00:00:00.000Z,2021-12-07T00:00:00.000Z,2021,12,49,7,2,42238621,2037364,7781353,32419904,7,3,22,3,7,6,0,92,9,1019,61,7,4,0,6,4,5,0,0,0,0,0,0,0
1413,Hauts-de-France,2021-12-07T00:00:00.000Z,2021-12-07T00:00:00.000Z,2021,12,49,7,2,69559080,2378775,13854367,53325938,6,1,22,2,6,5,1,87,10,1014,38,6,2,-2,8,3,4,0,0,0,0,0,0,0
1414,Centre-Val de Loire,2021-12-08T00:00:00.000Z,2021-12-08T00:00:00.000Z,2021,12,49,8,3,42504728,2028332,7697485,32778911,7,3,22,4,6,5,1,92,10,1002,58,7,3,-1,7,4,5,0,0,0,0,0,0,0
1415,Hauts-de-France,2021-12-08T00:00:00.000Z,2021-12-08T00:00:00.000Z,2021,12,49,8,3,70049828,2379803,13712203,53957822,7,3,28,3,5,4,1,90,9,997,68,7,3,-3,7,3,4,0,0,0,0,0,0,0
1416,Centre-Val de Loire,2021-12-09T00:00:00.000Z,2021-12-09T00:00:00.000Z,2021,12,49,9,4,43916120,2058909,7947483,33909728,7,1,19,1,5,4,0,90,10,1008,52,7,3,-4,8,1,3,0,1,0,0,0,0,0
1417,Hauts-de-France,2021-12-09T00:00:00.000Z,2021-12-09T00:00:00.000Z,2021,12,49,9,4,72122691,2422130,14135645,55564916,6,1,25,2,4,4,3,96,9,1003,78,6,4,-3,3,2,3,0,1,0,0,0,0,0
1418,Centre-Val de Loire,2021-12-10T00:00:00.000Z,2021-12-10T00:00:00.000Z,2021,12,49,10,5,43271858,1990217,7873083,33408558,7,4,32,7,7,6,3,83,8,1011,80,7,5,1,4,6,6,0,0,0,0,0,0,0
1419,Hauts-de-France,2021-12-10T00:00:00.000Z,2021-12-10T00:00:00.000Z,2021,12,49,10,5,71176010,2327803,14001556,54846651,6,4,37,5,5,5,4,90,9,1005,94,6,4,-1,4,4,5,0,0,0,0,0,0,0
1420,Centre-Val de Loire,2021-12-11T00:00:00.000Z,2021-12-11T00:00:00.000Z,2021,12,49,11,6,42944994,1696907,7085605,34162482,8,2,13,2,7,6,0,90,10,1025,66,8,5,-1,5,2,4,0,0,0,0,0,0,0
1421,Hauts-de-France,2021-12-11T00:00:00.000Z,2021-12-11T00:00:00.000Z,2021,12,49,11,6,70759112,1978141,12628136,56152835,7,2,17,3,7,5,0,92,10,1022,49,7,4,-2,6,3,4,0,0,0,0,0,0,0
1422,Centre-Val de Loire,2021-12-12T00:00:00.000Z,2021-12-12T00:00:00.000Z,2021,12,49,12,7,40391601,1790737,6255646,32345218,11,5,13,6,9,9,0,97,8,1027,80,11,9,4,4,6,8,0,1,0,0,0,0,0
1423,Hauts-de-France,2021-12-12T00:00:00.000Z,2021-12-12T00:00:00.000Z,2021,12,49,12,7,66848610,2156436,11199401,53492773,11,5,18,6,10,10,1,97,7,1025,89,11,9,2,3,6,8,0,1,0,0,0,0,0
1424,Centre-Val de Loire,2021-12-13T00:00:00.000Z,2021-12-13T00:00:00.000Z,2021,12,50,13,1,39753208,1967610,7206293,30579305,13,4,15,4,10,8,0,92,10,1027,6,13,7,1,9,5,7,0,0,0,0,0,0,0
1425,Hauts-de-France,2021-12-13T00:00:00.000Z,2021-12-13T00:00:00.000Z,2021,12,50,13,1,65498873,2287517,12863331,50348025,10,5,12,6,9,7,0,93,9,1027,25,10,7,3,8,6,7,0,0,0,0,0,0,0
1426,Centre-Val de Loire,2021-12-14T00:00:00.000Z,2021-12-14T00:00:00.000Z,2021,12,50,14,2,41004274,2025468,7620873,31357933,12,4,9,5,10,9,0,89,10,1029,9,12,6,3,9,5,7,0,0,0,0,0,0,0
1427,Hauts-de-France,2021-12-14T00:00:00.000Z,2021-12-14T00:00:00.000Z,2021,12,50,14,2,67353448,2352916,13572704,51427828,10,5,10,6,9,8,0,93,8,1029,52,10,8,3,8,5,7,0,0,0,0,0,0,0
1428,Centre-Val de Loire,2021-12-15T00:00:00.000Z,2021-12-15T00:00:00.000Z,2021,12,50,15,3,41528307,2017041,7567678,31943588,12,6,13,7,10,9,0,93,9,1032,39,12,8,5,7,8,8,0,0,0,0,0,0,0
1429,Hauts-de-France,2021-12-15T00:00:00.000Z,2021-12-15T00:00:00.000Z,2021,12,50,15,3,68222099,2356312,13482950,52382837,10,6,7,7,10,9,0,93,8,1033,47,10,8,7,6,8,8,0,0,0,0,0,0,0
1430,Centre-Val de Loire,2021-12-16T00:00:00.000Z,2021-12-16T00:00:00.000Z,2021,12,50,16,4,41335265,2032307,7666287,31636671,12,4,17,4,10,8,0,94,9,1035,10,12,8,1,9,5,7,0,0,0,0,0,0,0
1431,Hauts-de-France,2021-12-16T00:00:00.000Z,2021-12-16T00:00:00.000Z,2021,12,50,16,4,67903181,2403911,13651472,51847798,11,6,8,6,9,9,0,96,7,1037,32,11,8,5,8,7,8,0,0,0,0,0,0,0
1432,Centre-Val de Loire,2021-12-17T00:00:00.000Z,2021-12-17T00:00:00.000Z,2021,12,50,17,5,42084253,1974086,7691186,32418981,10,4,21,4,10,8,0,92,10,1035,8,10,6,0,9,4,6,0,0,0,0,0,0,0
1433,Hauts-de-France,2021-12-17T00:00:00.000Z,2021-12-17T00:00:00.000Z,2021,12,50,17,5,69114829,2302582,13689524,53122723,10,4,16,5,8,7,0,96,8,1038,26,10,8,2,8,5,6,0,0,0,0,0,0,0
1434,Centre-Val de Loire,2021-12-18T00:00:00.000Z,2021-12-18T00:00:00.000Z,2021,12,50,18,6,42423983,1722346,6974356,33727281,12,2,20,2,10,8,0,84,10,1034,3,12,6,-2,9,3,6,1,1,0,0,0,0,0
1435,Hauts-de-France,2021-12-18T00:00:00.000Z,2021-12-18T00:00:00.000Z,2021,12,50,18,6,69810985,2011562,12438693,55360730,10,4,18,5,9,8,0,96,9,1038,34,10,7,2,8,5,7,1,1,0,0,0,0,0
1436,Centre-Val de Loire,2021-12-19T00:00:00.000Z,2021-12-19T00:00:00.000Z,2021,12,50,19,7,43753168,1869970,6544920,35338278,11,2,17,2,8,7,0,93,9,1033,16,11,6,-2,9,3,5,1,1,0,0,0,0,0
1437,Hauts-de-France,2021-12-19T00:00:00.000Z,2021-12-19T00:00:00.000Z,2021,12,50,19,7,71923263,2246474,11698277,57978512,9,4,14,5,8,7,0,98,7,1036,65,9,7,2,6,6,6,1,1,0,0,0,0,0
1438,Centre-Val de Loire,2021-12-20T00:00:00.000Z,2021-12-20T00:00:00.000Z,2021,12,51,20,1,45384686,2058560,7599085,35727041,8,2,21,3,7,5,0,92,10,1027,40,8,3,-1,7,3,4,1,0,0,0,0,0,0
1439,Hauts-de-France,2021-12-20T00:00:00.000Z,2021-12-20T00:00:00.000Z,2021,12,51,20,1,74211685,2381655,13536792,58293238,7,1,20,4,5,5,0,89,10,1029,52,7,3,1,5,6,5,1,0,0,0,0,0,0
1440,Centre-Val de Loire,2021-12-21T00:00:00.000Z,2021-12-21T00:00:00.000Z,2021,12,51,21,2,47579898,2131011,8051395,37397492,8,-2,15,-1,5,3,0,92,10,1025,3,8,0,-6,9,0,2,1,0,0,0,0,0,0
1441,Hauts-de-France,2021-12-21T00:00:00.000Z,2021-12-21T00:00:00.000Z,2021,12,51,21,2,77593961,2483442,14305877,60804642,6,-1,11,-1,5,2,0,75,10,1028,0,6,0,-4,8,0,1,1,0,0,0,0,0,0
1442,Centre-Val de Loire,2021-12-22T00:00:00.000Z,2021-12-22T00:00:00.000Z,2021,12,51,22,3,50044166,2171501,8227576,39645089,7,-2,13,-2,6,3,0,84,10,1024,19,7,0,-6,9,-1,1,1,0,0,0,0,0,0
1443,Hauts-de-France,2021-12-22T00:00:00.000Z,2021-12-22T00:00:00.000Z,2021,12,51,22,3,81564843,2516613,14606897,64441333,5,-2,13,-1,4,1,0,72,10,1026,31,5,0,-5,8,-1,1,1,0,0,0,0,0,0
1444,Centre-Val de Loire,2021-12-23T00:00:00.000Z,2021-12-23T00:00:00.000Z,2021,12,51,23,4,46420570,2110809,7753889,36555872,11,1,15,3,9,8,0,91,10,1019,21,11,7,-1,9,2,5,1,0,0,0,0,0,0
1445,Hauts-de-France,2021-12-23T00:00:00.000Z,2021-12-23T00:00:00.000Z,2021,12,51,23,4,76037582,2466296,13786340,59784946,7,-1,16,-1,5,4,0,83,10,1019,47,7,4,-5,7,0,2,1,0,0,0,0,0,0
1446,Centre-Val de Loire,2021-12-24T00:00:00.000Z,2021-12-24T00:00:00.000Z,2021,12,51,24,5,41038206,1958938,6667285,32411983,11,7,16,7,10,10,1,93,8,1014,86,11,8,5,4,7,8,1,0,0,0,0,0,0
1447,Hauts-de-France,2021-12-24T00:00:00.000Z,2021-12-24T00:00:00.000Z,2021,12,51,24,5,67779064,2295930,11921375,53561759,10,7,14,7,9,9,0,97,9,1011,99,10,8,5,3,7,8,1,0,0,0,0,0,0
1448,Centre-Val de Loire,2021-12-25T00:00:00.000Z,2021-12-25T00:00:00.000Z,2021,12,51,25,6,37112407,1663744,5592833,29855830,12,8,10,9,11,9,1,95,8,1005,73,12,8,6,8,9,9,1,1,0,0,0,0,1
1449,Hauts-de-France,2021-12-25T00:00:00.000Z,2021-12-25T00:00:00.000Z,2021,12,51,25,6,61487129,1946400,10080850,49459879,9,6,10,8,8,7,2,98,6,1004,99,9,8,6,3,8,8,1,1,0,0,0,0,1
1450,Centre-Val de Loire,2021-12-26T00:00:00.000Z,2021-12-26T00:00:00.000Z,2021,12,51,26,7,36151247,1737848,5567927,28845472,11,8,19,9,11,9,2,94,8,1005,91,11,9,7,4,9,10,1,1,0,0,0,0,0
1451,Hauts-de-France,2021-12-26T00:00:00.000Z,2021-12-26T00:00:00.000Z,2021,12,51,26,7,60030028,2095548,10031222,47903258,10,6,14,8,9,9,2,98,7,1004,89,10,8,5,3,7,8,1,1,0,0,0,0,0
1452,Centre-Val de Loire,2021-12-27T00:00:00.000Z,2021-12-27T00:00:00.000Z,2021,12,52,27,1,36541297,1842533,6185641,28513123,12,7,32,8,12,11,5,94,8,1004,93,12,10,5,3,8,10,1,0,0,0,0,0,0
1453,Hauts-de-France,2021-12-27T00:00:00.000Z,2021-12-27T00:00:00.000Z,2021,12,52,27,1,60579333,2150116,11112892,47316325,9,7,17,8,9,8,0,97,8,1003,91,9,8,4,3,7,8,1,0,0,0,0,0,0
1454,Centre-Val de Loire,2021-12-28T00:00:00.000Z,2021-12-28T00:00:00.000Z,2021,12,52,28,2,35572947,1832104,6325789,27415054,12,10,31,11,12,11,4,88,9,1008,96,12,10,8,3,12,11,1,0,0,0,0,0,0
1455,Hauts-de-France,2021-12-28T00:00:00.000Z,2021-12-28T00:00:00.000Z,2021,12,52,28,2,59091584,2134521,11351299,45605764,11,9,33,10,11,10,3,94,9,1001,96,11,9,7,3,10,10,1,0,0,0,0,0,0
1456,Centre-Val de Loire,2021-12-29T00:00:00.000Z,2021-12-29T00:00:00.000Z,2021,12,52,29,3,33676811,1773971,6120180,25782660,15,11,29,13,14,15,3,96,9,1017,100,15,14,11,3,13,14,1,0,0,0,0,0,0
1457,Hauts-de-France,2021-12-29T00:00:00.000Z,2021-12-29T00:00:00.000Z,2021,12,52,29,3,56104262,2062100,10997130,43045032,15,9,32,9,13,15,1,96,8,1010,95,15,13,6,3,9,12,1,0,0,0,0,0,0
1458,Centre-Val de Loire,2021-12-30T00:00:00.000Z,2021-12-30T00:00:00.000Z,2021,12,52,30,4,31583881,1763787,5905028,23915066,14,11,17,12,13,12,0,95,10,1026,68,14,12,10,4,13,13,1,0,0,0,0,0,0
1459,Hauts-de-France,2021-12-30T00:00:00.000Z,2021-12-30T00:00:00.000Z,2021,12,52,30,4,52747050,2050874,10623393,40072783,14,12,24,14,14,13,0,92,10,1022,77,14,13,11,4,13,14,1,0,0,0,0,0,0
1460,Centre-Val de Loire,2021-12-31T00:00:00.000Z,2021-12-31T00:00:00.000Z,2021,12,52,31,5,33490170,1739576,5806780,25943814,16,8,13,9,13,13,0,93,10,1027,5,16,11,7,8,9,11,1,0,0,0,0,0,0
1461,Hauts-de-France,2021-12-31T00:00:00.000Z,2021-12-31T00:00:00.000Z,2021,12,52,31,5,55830941,2021227,10492949,43316765,16,9,19,10,13,12,0,93,10,1025,18,16,12,7,8,10,11,1,0,0,0,0,0,0
1462,Centre-Val de Loire,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022,1,52,1,6,32806987,1543439,5209406,26054142,14,9,12,9,13,11,0,85,10,1026,44,14,8,7,6,10,11,1,1,0,0,0,0,1
1463,Hauts-de-France,2022-01-01T00:00:00.000Z,2022-01-01T00:00:00.000Z,2022,1,52,1,6,55257205,1801393,9464436,43991376,14,10,21,10,14,12,0,94,9,1024,29,14,10,7,8,11,12,1,1,0,0,0,0,1
1464,Centre-Val de Loire,2022-01-02T00:00:00.000Z,2022-01-02T00:00:00.000Z,2022,1,52,2,7,33532453,1624315,5263454,26644684,14,9,24,10,13,13,0,81,10,1025,67,14,11,8,7,9,11,1,0,0,0,0,0,0
1465,Hauts-de-France,2022-01-02T00:00:00.000Z,2022-01-02T00:00:00.000Z,2022,1,52,2,7,56600938,1973063,9548889,45078986,13,9,30,11,13,11,0,91,10,1021,74,13,10,8,5,10,11,1,0,0,0,0,0,0
1466,Centre-Val de Loire,2022-01-03T00:00:00.000Z,2022-01-03T00:00:00.000Z,2022,1,1,3,1,34123812,1791738,6347901,25984173,13,10,22,11,12,13,0,91,10,1023,87,13,10,8,4,12,12,0,0,0,0,0,0,0
1467,Hauts-de-France,2022-01-03T00:00:00.000Z,2022-01-03T00:00:00.000Z,2022,1,1,3,1,57402143,2087224,11445723,43869196,11,9,27,10,11,9,1,87,9,1018,96,11,8,6,3,10,10,0,0,0,0,0,0,0
1468,Centre-Val de Loire,2022-01-04T00:00:00.000Z,2022-01-04T00:00:00.000Z,2022,1,1,4,2,35299440,1855590,6797986,26645864,15,4,42,13,15,6,1,77,9,1015,79,15,10,9,6,12,11,0,0,0,0,0,0,0
1469,Hauts-de-France,2022-01-04T00:00:00.000Z,2022-01-04T00:00:00.000Z,2022,1,1,4,2,59258277,2163850,12216685,44877742,10,2,31,9,3,2,15,97,6,1013,99,10,9,-4,3,9,6,0,0,0,0,0,0,0
1470,Centre-Val de Loire,2022-01-05T00:00:00.000Z,2022-01-05T00:00:00.000Z,2022,1,1,5,3,40412496,1955333,7234506,31222657,7,1,22,3,5,4,0,82,10,1024,48,7,5,-3,8,4,4,0,1,0,0,0,0,0
1471,Hauts-de-France,2022-01-05T00:00:00.000Z,2022-01-05T00:00:00.000Z,2022,1,1,5,3,67292826,2262796,12954431,52075599,5,1,25,1,3,4,1,90,9,1021,64,5,2,-4,5,2,3,0,1,0,0,0,0,0
1472,Centre-Val de Loire,2022-01-06T00:00:00.000Z,2022-01-06T00:00:00.000Z,2022,1,1,6,4,43646738,2056567,7694825,33895346,6,0,8,0,5,2,0,88,10,1026,54,6,0,-2,6,0,2,0,0,0,0,0,0,0
1473,Hauts-de-France,2022-01-06T00:00:00.000Z,2022-01-06T00:00:00.000Z,2022,1,1,6,4,72206255,2384322,13733641,56088292,6,0,15,1,5,4,0,87,10,1024,40,6,1,-2,8,2,3,0,0,0,0,0,0,0
1474,Centre-Val de Loire,2022-01-07T00:00:00.000Z,2022-01-07T00:00:00.000Z,2022,1,1,7,5,43863164,2006894,7710671,34145599,8,2,24,3,6,7,1,95,9,1026,85,8,4,-1,5,2,5,0,0,0,0,0,0,0
1475,Hauts-de-France,2022-01-07T00:00:00.000Z,2022-01-07T00:00:00.000Z,2022,1,1,7,5,72606212,2320096,13744275,56541841,7,2,24,4,7,3,2,91,9,1021,80,7,3,0,4,3,4,0,0,0,0,0,0,0
1476,Centre-Val de Loire,2022-01-08T00:00:00.000Z,2022-01-08T00:00:00.000Z,2022,1,1,8,6,41969825,1721600,6818577,33429648,10,5,35,6,8,9,2,95,9,1021,93,10,8,3,3,5,7,0,0,0,0,0,0,0
1477,Hauts-de-France,2022-01-08T00:00:00.000Z,2022-01-08T00:00:00.000Z,2022,1,1,8,6,69884047,2002664,12182810,55698573,9,1,35,2,6,9,3,94,8,1017,86,9,7,-2,3,1,4,0,0,0,0,0,0,0
1478,Centre-Val de Loire,2022-01-09T00:00:00.000Z,2022-01-09T00:00:00.000Z,2022,1,1,9,7,41372020,1807158,6220278,33344584,7,4,22,4,6,7,1,89,9,1018,81,7,5,0,4,5,5,0,0,0,0,0,0,0
1479,Hauts-de-France,2022-01-09T00:00:00.000Z,2022-01-09T00:00:00.000Z,2022,1,1,9,7,68890144,2193766,11132292,55564086,7,3,26,4,6,4,0,83,10,1015,51,7,3,-2,8,4,4,0,0,0,0,0,0,0
1480,Centre-Val de Loire,2022-01-10T00:00:00.000Z,2022-01-10T00:00:00.000Z,2022,1,2,10,1,41679153,2000268,7315083,32363802,9,5,11,6,8,7,1,94,9,1024,91,9,6,3,3,6,7,0,1,0,0,0,0,0
1481,Hauts-de-France,2022-01-10T00:00:00.000Z,2022-01-10T00:00:00.000Z,2022,1,2,10,1,69092258,2329030,13030168,53733060,7,3,9,3,6,5,0,94,9,1026,72,7,4,1,5,4,5,0,1,0,0,0,0,0
1482,Centre-Val de Loire,2022-01-11T00:00:00.000Z,2022-01-11T00:00:00.000Z,2022,1,2,11,2,43223114,2097261,7773875,33351978,6,0,11,0,5,3,0,89,10,1036,22,6,1,-3,8,1,2,0,0,0,0,0,0,0
1483,Hauts-de-France,2022-01-11T00:00:00.000Z,2022-01-11T00:00:00.000Z,2022,1,2,11,2,71321833,2425022,13802906,55093905,5,0,10,0,4,2,0,88,10,1037,40,5,0,-3,8,0,2,0,0,0,0,0,0,0
1484,Centre-Val de Loire,2022-01-12T00:00:00.000Z,2022-01-12T00:00:00.000Z,2022,1,2,12,3,45381227,2121200,7876105,35383922,7,0,16,0,5,4,0,88,10,1039,24,7,1,-3,7,0,2,0,0,0,0,0,0,0
1485,Hauts-de-France,2022-01-12T00:00:00.000Z,2022-01-12T00:00:00.000Z,2022,1,2,12,3,74609031,2506266,13955295,58147470,6,2,10,4,5,5,0,88,10,1041,73,6,4,3,4,3,4,0,0,0,0,0,0,0
1486,Centre-Val de Loire,2022-01-13T00:00:00.000Z,2022-01-13T00:00:00.000Z,2022,1,2,13,4,46713528,2161005,8085578,36466945,9,0,16,0,6,5,0,91,10,1038,7,9,2,-5,9,0,3,0,0,0,0,0,0,0
1487,Hauts-de-France,2022-01-13T00:00:00.000Z,2022-01-13T00:00:00.000Z,2022,1,2,13,4,76531623,2591178,14295259,59645186,8,0,10,0,6,5,0,87,10,1041,2,8,2,-3,9,1,3,0,0,0,0,0,0,0
1488,Centre-Val de Loire,2022-01-14T00:00:00.000Z,2022-01-14T00:00:00.000Z,2022,1,2,14,5,47963807,2141717,8214249,37607841,8,0,9,0,6,5,0,79,10,1037,0,8,1,-3,9,0,3,0,0,0,0,0,0,0
1489,Hauts-de-France,2022-01-14T00:00:00.000Z,2022-01-14T00:00:00.000Z,2022,1,2,14,5,78314608,2513372,14496170,61305066,11,2,6,2,8,6,0,86,10,1039,1,11,6,1,9,2,5,0,0,0,0,0,0,0
1490,Centre-Val de Loire,2022-01-15T00:00:00.000Z,2022-01-15T00:00:00.000Z,2022,1,2,15,6,48904882,1870990,7538119,39495773,7,0,8,1,5,4,0,77,10,1031,38,7,0,-2,4,1,3,0,1,0,0,0,0,0
1491,Hauts-de-France,2022-01-15T00:00:00.000Z,2022-01-15T00:00:00.000Z,2022,1,2,15,6,79868577,2174823,13305956,64387798,7,2,10,2,6,5,0,86,10,1032,5,7,3,0,9,2,4,0,1,0,0,0,0,0
1492,Centre-Val de Loire,2022-01-16T00:00:00.000Z,2022-01-16T00:00:00.000Z,2022,1,2,16,7,48609550,1974719,6906115,39728716,6,0,8,0,5,3,0,90,10,1035,19,6,2,-3,7,0,2,0,1,0,0,0,0,0
1493,Hauts-de-France,2022-01-16T00:00:00.000Z,2022-01-16T00:00:00.000Z,2022,1,2,16,7,79405364,2376134,12199864,64829366,7,1,14,4,6,6,0,89,9,1031,72,7,5,1,4,1,4,0,1,0,0,0,0,0
1494,Centre-Val de Loire,2022-01-17T00:00:00.000Z,2022-01-17T00:00:00.000Z,2022,1,3,17,1,46100565,2182023,7769036,36149506,10,4,8,5,8,7,0,96,8,1038,67,10,6,4,6,5,6,0,0,0,0,0,0,0
