col_0,REGION,DATE,DATE_parsed,YEAR,MONTH,DAY,PROFIL_TOTAL,PROFIL_ENT,PROFIL_PRO,PROFIL_RES,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,SUNHOUR,TEMPERATURE_NIGHT_C,TEMPERATURE_MEAN,HOLIDAYS,IS_WEEKEND,IS_LOCKDOWN_1,IS_LOCKDOWN_2,IS_LOCKDOWN_3,IS_LOCKDOWN_TT,IS_PUBLIC_HOLIDAYS
765,Hauts-de-France,2021-01-17T00:00:00.000Z,2021-01-17T00:00:00.000Z,2021,1,17,77169509,2387371,11889491,62892647,4,-1,16,2,4,3,0,94,9,1026,67,4,3,-2,7,2,3,0,1,0,0,0,0,0
767,Hauts-de-France,2021-01-18T00:00:00.000Z,2021-01-18T00:00:00.000Z,2021,1,18,78062131,2587775,13890211,61584145,4,-1,18,1,4,3,0,95,9,1028,63,4,3,-3,6,1,2,0,0,0,0,0,0,0
769,Hauts-de-France,2021-01-19T00:00:00.000Z,2021-01-19T00:00:00.000Z,2021,1,19,77325103,2624418,14238156,60462529,9,3,34,6,9,8,7,92,8,1019,95,9,7,0,3,5,7,0,0,0,0,0,0,0
771,Hauts-de-France,2021-01-20T00:00:00.000Z,2021-01-20T00:00:00.000Z,2021,1,20,73005812,2500649,13379682,57125481,8,4,33,7,7,8,2,81,8,1005,92,8,5,2,3,7,7,0,0,0,0,0,0,0
773,Hauts-de-France,2021-01-21T00:00:00.000Z,2021-01-21T00:00:00.000Z,2021,1,21,69579161,2465479,13261742,53851940,8,2,33,6,7,6,15,80,9,994,88,9,6,0,4,8,6,0,0,0,0,0,0,0
775,Hauts-de-France,2021-01-22T00:00:00.000Z,2021-01-22T00:00:00.000Z,2021,1,22,70305764,2406714,13261782,54637268,6,2,16,3,5,5,1,91,9,994,83,6,4,-1,3,3,4,0,0,0,0,0,0,0
777,Hauts-de-France,2021-01-23T00:00:00.000Z,2021-01-23T00:00:00.000Z,2021,1,23,75076093,2087073,12455153,60533867,5,1,19,2,4,3,1,92,9,999,79,5,2,-2,3,2,3,0,1,0,0,0,0,0
779,Hauts-de-France,2021-01-24T00:00:00.000Z,2021-01-24T00:00:00.000Z,2021,1,24,79257635,2347495,12018628,64891512,3,-2,19,-1,2,2,3,84,9,1002,47,3,1,-5,7,-1,1,0,1,0,0,0,0,0
781,Hauts-de-France,2021-01-25T00:00:00.000Z,2021-01-25T00:00:00.000Z,2021,1,25,79177138,2621922,13944261,62610955,4,-2,19,1,3,2,3,94,8,1013,75,4,1,-3,5,1,2,0,0,0,0,0,0,0
783,Hauts-de-France,2021-01-26T00:00:00.000Z,2021-01-26T00:00:00.000Z,2021,1,26,83335286,2704495,14880838,65749953,4,-1,18,0,3,2,1,90,9,1020,57,4,1,-4,5,0,1,0,0,0,0,0,0,0
785,Hauts-de-France,2021-01-27T00:00:00.000Z,2021-01-27T00:00:00.000Z,2021,1,27,78459499,2611247,14022155,61826097,7,1,20,2,6,6,4,98,6,1018,99,7,7,-2,3,2,4,0,0,0,0,0,0,0
787,Hauts-de-France,2021-01-28T00:00:00.000Z,2021-01-28T00:00:00.000Z,2021,1,28,68084411,2484566,13106259,52493586,12,5,34,9,12,11,16,96,7,1013,97,12,10,6,3,8,10,0,0,0,0,0,0,0
789,Hauts-de-France,2021-01-29T00:00:00.000Z,2021-01-29T00:00:00.000Z,2021,1,29,64438898,2336775,12583858,49518265,11,7,37,10,9,8,15,87,8,1004,89,11,9,4,3,11,9,0,0,0,0,0,0,0
791,Hauts-de-France,2021-01-30T00:00:00.000Z,2021-01-30T00:00:00.000Z,2021,1,30,66080750,1986033,11539125,52555592,8,0,22,6,6,3,19,95,7,1003,100,8,6,0,3,7,6,0,1,0,0,0,0,0
793,Hauts-de-France,2021-01-31T00:00:00.000Z,2021-01-31T00:00:00.000Z,2021,1,31,66943266,2181092,10666978,54095196,4,-1,20,1,2,2,1,87,9,1003,91,4,2,-4,4,2,2,0,1,0,0,0,0,0
795,Hauts-de-France,2021-02-01T00:00:00.000Z,2021-02-01T00:00:00.000Z,2021,2,1,65814867,2439668,12365196,51010003,7,4,11,5,6,6,2,97,6,1004,97,7,5,4,3,6,6,0,1,0,0,0,0,0
797,Hauts-de-France,2021-02-02T00:00:00.000Z,2021-02-02T00:00:00.000Z,2021,2,2,62716407,2391313,12386292,47938802,13,3,28,6,12,11,6,95,9,1005,86,13,9,2,4,4,9,0,0,0,0,0,0,0
799,Hauts-de-France,2021-02-03T00:00:00.000Z,2021-02-03T00:00:00.000Z,2021,2,3,61880562,2351450,11990983,47538129,11,5,37,9,10,6,19,96,8,1008,78,11,9,4,4,8,8,0,0,0,0,0,0,0
801,Hauts-de-France,2021-02-04T00:00:00.000Z,2021-02-04T00:00:00.000Z,2021,2,4,64452726,2393596,12424166,49634964,9,4,16,5,8,8,1,92,9,1012,59,9,7,2,4,5,6,0,0,0,0,0,0,0
803,Hauts-de-France,2021-02-05T00:00:00.000Z,2021-02-05T00:00:00.000Z,2021,2,5,63214707,2319613,12190458,48704636,9,6,13,6,8,8,0,97,7,1012,85,9,6,3,4,6,7,0,1,0,0,1,1,0
805,Hauts-de-France,2021-02-06T00:00:00.000Z,2021-02-06T00:00:00.000Z,2021,2,6,65060967,1998957,11180408,51881602,8,3,27,7,7,7,9,95,7,1011,97,8,7,3,4,7,7,0,0,0,0,0,0,0
807,Hauts-de-France,2021-02-07T00:00:00.000Z,2021-02-07T00:00:00.000Z,2021,2,7,71721328,2273236,10989350,58458742,5,0,15,3,2,1,9,95,7,997,98,6,5,-2,4,4,3,0,0,0,0,0,0,0
809,Hauts-de-France,2021-02-08T00:00:00.000Z,2021-02-08T00:00:00.000Z,2021,2,8,79462659,2592048,13686837,63183774,-1,-4,18,-2,-2,-2,2,94,6,1001,96,0,0,-8,4,-2,-2,0,0,0,0,0,0,0
811,Hauts-de-France,2021-02-09T00:00:00.000Z,2021-02-09T00:00:00.000Z,2021,2,9,84030184,2702596,14686264,66641324,-2,-7,22,-7,-4,-3,0,83,10,1006,64,0,0,-13,8,-7,-5,0,0,0,0,0,0,0
813,Hauts-de-France,2021-02-10T00:00:00.000Z,2021-02-10T00:00:00.000Z,2021,2,10,86338280,2725393,14682013,68930874,-2,-7,28,-7,-4,-3,0,69,10,1021,29,0,0,-15,9,-7,-5,0,1,0,0,0,0,0
815,Hauts-de-France,2021-02-11T00:00:00.000Z,2021-02-11T00:00:00.000Z,2021,2,11,90000171,2776227,15355542,71868402,0,-6,21,-6,-2,-2,0,88,10,1028,18,0,0,-11,9,-6,-4,0,0,0,0,0,0,0
817,Hauts-de-France,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,2021,2,12,91793584,2687609,15478872,73627103,-1,-4,29,-4,-1,-3,0,57,10,1030,32,0,0,-11,10,-4,-3,0,0,0,0,0,0,0
819,Hauts-de-France,2021-02-13T00:00:00.000Z,2021-02-13T00:00:00.000Z,2021,2,13,94174718,2319345,14361999,77493374,0,-6,26,-6,-2,-1,0,60,10,1036,17,0,0,-13,10,-5,-4,0,1,0,0,0,0,0
821,Hauts-de-France,2021-02-14T00:00:00.000Z,2021-02-14T00:00:00.000Z,2021,2,14,91864975,2531048,13156967,76176960,2,-4,27,-4,1,1,0,56,10,1036,50,2,0,-10,8,-4,-1,0,1,0,0,0,0,0
823,Hauts-de-France,2021-02-15T00:00:00.000Z,2021-02-15T00:00:00.000Z,2021,2,15,82078747,2652070,13913350,65513327,5,0,25,2,4,4,2,87,8,1028,82,5,3,-4,5,1,3,0,0,0,0,0,0,0
825,Hauts-de-France,2021-02-16T00:00:00.000Z,2021-02-16T00:00:00.000Z,2021,2,16,72868252,2562199,13296361,57009692,9,3,28,3,7,7,3,91,9,1023,75,9,6,-1,7,4,5,0,0,0,0,0,0,0
827,Hauts-de-France,2021-02-17T00:00:00.000Z,2021-02-17T00:00:00.000Z,2021,2,17,66910984,2457309,12354450,52099225,10,5,27,6,10,9,0,94,10,1018,78,10,6,3,6,5,8,0,0,0,0,0,0,0
829,Hauts-de-France,2021-02-18T00:00:00.000Z,2021-02-18T00:00:00.000Z,2021,2,18,66976031,2426236,12529343,52020452,11,6,33,6,10,8,7,87,9,1014,74,11,8,2,5,6,8,0,0,0,0,0,0,0
831,Hauts-de-France,2021-02-19T00:00:00.000Z,2021-02-19T00:00:00.000Z,2021,2,19,64784757,2303795,12067246,50413716,11,3,22,3,8,10,0,91,10,1015,36,11,7,-1,9,3,6,0,0,0,0,0,0,0
833,Hauts-de-France,2021-02-20T00:00:00.000Z,2021-02-20T00:00:00.000Z,2021,2,20,59294790,1898828,10399658,46996304,15,8,29,9,13,13,0,90,10,1012,20,15,8,6,11,9,11,1,1,0,0,0,0,0
835,Hauts-de-France,2021-02-21T00:00:00.000Z,2021-02-21T00:00:00.000Z,2021,2,21,57149702,2045483,9398623,45705596,14,8,20,8,12,11,0,82,10,1013,35,14,7,5,10,9,10,1,1,0,0,0,0,0
837,Hauts-de-France,2021-02-22T00:00:00.000Z,2021-02-22T00:00:00.000Z,2021,2,22,57915767,2217563,10886522,44811682,12,8,22,8,12,11,0,70,10,1021,43,12,8,5,8,8,10,1,0,0,0,0,0,0
839,Hauts-de-France,2021-02-23T00:00:00.000Z,2021-02-23T00:00:00.000Z,2021,2,23,54390608,2211820,10792817,41385971,13,9,27,9,12,11,0,85,10,1030,37,13,8,6,9,9,10,1,0,0,0,0,0,0
841,Hauts-de-France,2021-02-24T00:00:00.000Z,2021-02-24T00:00:00.000Z,2021,2,24,51978839,2168391,10321636,39488812,16,10,24,10,15,14,0,92,10,1030,8,16,9,7,11,10,12,1,0,0,0,0,0,0
843,Hauts-de-France,2021-02-25T00:00:00.000Z,2021-02-25T00:00:00.000Z,2021,2,25,53164119,2200103,10478913,40485103,14,9,13,9,13,12,0,92,10,1029,45,14,9,7,8,10,11,1,0,0,0,0,0,0
845,Hauts-de-France,2021-02-26T00:00:00.000Z,2021-02-26T00:00:00.000Z,2021,2,26,56637369,2191603,10838306,43607460,10,5,21,7,9,7,4,89,9,1037,70,10,8,4,8,8,8,1,0,0,0,0,0,0
847,Hauts-de-France,2021-02-27T00:00:00.000Z,2021-02-27T00:00:00.000Z,2021,2,27,61174383,1919291,10337104,48917988,10,3,16,3,8,8,0,85,10,1039,5,10,2,0,11,3,5,1,1,0,0,0,0,0
849,Hauts-de-France,2021-02-28T00:00:00.000Z,2021-02-28T00:00:00.000Z,2021,2,28,62275531,2137257,9625222,50513052,11,3,19,3,10,9,0,89,10,1038,2,11,5,0,11,4,7,1,1,0,0,0,0,0
851,Hauts-de-France,2021-03-01T00:00:00.000Z,2021-03-01T00:00:00.000Z,2021,3,1,60678103,2206027,10930068,47542008,11,2,16,2,9,9,0,81,10,1033,0,11,3,-1,11,3,6,1,1,0,0,0,0,0
853,Hauts-de-France,2021-03-02T00:00:00.000Z,2021-03-02T00:00:00.000Z,2021,3,2,59142797,2222388,11152013,45768396,14,4,9,4,10,12,0,89,10,1029,12,14,7,2,11,4,8,1,0,0,0,0,0,0
855,Hauts-de-France,2021-03-03T00:00:00.000Z,2021-03-03T00:00:00.000Z,2021,3,3,57965199,2203841,10883062,44878296,15,7,10,7,13,12,1,85,10,1029,34,15,8,6,11,7,10,1,0,0,0,0,0,0
857,Hauts-de-France,2021-03-04T00:00:00.000Z,2021-03-04T00:00:00.000Z,2021,3,4,57987564,2202065,11001777,44783722,9,5,20,7,9,6,5,96,8,1025,83,9,8,4,6,7,7,1,1,0,0,0,0,0
859,Hauts-de-France,2021-03-05T00:00:00.000Z,2021-03-05T00:00:00.000Z,2021,3,5,62684719,2173970,11526801,48983948,6,1,23,2,5,3,0,74,10,1032,36,6,1,-3,11,2,3,1,0,0,0,0,0,0
861,Hauts-de-France,2021-03-06T00:00:00.000Z,2021-03-06T00:00:00.000Z,2021,3,6,66022036,1885296,10805949,53330791,7,-1,19,-1,6,5,0,69,10,1033,0,7,0,-5,11,0,2,1,0,0,0,0,0,0
863,Hauts-de-France,2021-03-07T00:00:00.000Z,2021-03-07T00:00:00.000Z,2021,3,7,66377408,2091542,9959154,54326712,7,-1,12,-1,6,5,0,76,10,1030,0,8,0,-4,11,0,3,1,1,0,0,0,0,0
865,Hauts-de-France,2021-03-08T00:00:00.000Z,2021-03-08T00:00:00.000Z,2021,3,8,65563883,2304202,11554475,51705206,7,-1,8,-1,6,5,0,87,10,1025,40,7,0,-3,9,0,2,0,0,0,0,0,0,0
867,Hauts-de-France,2021-03-09T00:00:00.000Z,2021-03-09T00:00:00.000Z,2021,3,9,65508177,2343731,11942924,51221522,9,1,11,1,8,7,0,84,10,1023,71,9,3,-2,6,1,4,0,0,0,0,0,0,0
869,Hauts-de-France,2021-03-10T00:00:00.000Z,2021-03-10T00:00:00.000Z,2021,3,10,66250644,2305677,11765067,52179900,9,3,27,3,8,8,1,92,9,1021,74,9,4,-1,6,3,5,0,1,0,0,0,0,0
871,Hauts-de-France,2021-03-11T00:00:00.000Z,2021-03-11T00:00:00.000Z,2021,3,11,59607210,2218803,11290059,46098348,11,6,42,11,11,8,5,86,8,1008,80,11,9,7,7,10,10,0,0,0,0,0,0,0
873,Hauts-de-France,2021-03-12T00:00:00.000Z,2021-03-12T00:00:00.000Z,2021,3,12,60871669,2144707,11349703,47377259,9,4,36,4,8,8,2,84,9,1011,68,9,4,-1,6,4,6,0,0,0,0,0,0,0
875,Hauts-de-France,2021-03-13T00:00:00.000Z,2021-03-13T00:00:00.000Z,2021,3,13,62122587,1815206,10356165,49951216,9,4,45,7,9,6,5,83,9,1006,84,9,4,2,6,7,7,0,1,0,0,0,0,0
877,Hauts-de-France,2021-03-14T00:00:00.000Z,2021-03-14T00:00:00.000Z,2021,3,14,63691888,2016581,9718692,51956615,9,3,30,3,8,7,1,86,9,1017,79,9,3,-2,7,3,6,0,1,0,0,0,0,0
879,Hauts-de-France,2021-03-15T00:00:00.000Z,2021-03-15T00:00:00.000Z,2021,3,15,62356213,2165644,11241152,48949417,9,5,29,7,9,7,6,87,9,1022,84,9,6,3,6,8,8,0,0,0,0,0,0,0
881,Hauts-de-France,2021-03-16T00:00:00.000Z,2021-03-16T00:00:00.000Z,2021,3,16,61867223,2241859,11618411,48006953,9,3,13,3,9,7,0,89,10,1030,77,9,4,0,6,3,5,0,0,0,0,0,0,0
883,Hauts-de-France,2021-03-17T00:00:00.000Z,2021-03-17T00:00:00.000Z,2021,3,17,62070050,2231630,11369474,48468946,7,4,28,5,7,6,2,85,9,1031,89,7,5,1,6,5,6,0,0,0,0,0,0,0
885,Hauts-de-France,2021-03-18T00:00:00.000Z,2021-03-18T00:00:00.000Z,2021,3,18,65209786,2281495,11906952,51021339,7,2,22,2,7,6,3,94,8,1030,93,7,5,0,6,3,5,0,0,0,0,0,0,0
887,Hauts-de-France,2021-03-19T00:00:00.000Z,2021-03-19T00:00:00.000Z,2021,3,19,66361171,2231659,11948675,52180837,7,2,29,2,6,5,0,91,10,1029,36,7,3,-2,12,4,4,0,0,0,0,0,0,0
889,Hauts-de-France,2021-03-20T00:00:00.000Z,2021-03-20T00:00:00.000Z,2021,3,20,67963548,1895266,10842702,55225580,9,0,16,0,8,7,0,86,10,1031,35,9,3,-4,9,1,4,0,1,0,0,0,0,0
891,Hauts-de-France,2021-03-21T00:00:00.000Z,2021-03-21T00:00:00.000Z,2021,3,21,67329867,2081838,9930100,55317929,10,4,23,6,9,8,0,91,9,1028,75,11,6,4,8,5,7,0,1,0,0,0,0,0
893,Hauts-de-France,2021-03-22T00:00:00.000Z,2021-03-22T00:00:00.000Z,2021,3,22,65019359,2259172,11338540,51421647,10,2,11,2,8,9,0,95,9,1027,45,10,3,-1,9,2,5,0,0,0,0,0,0,0
895,Hauts-de-France,2021-03-23T00:00:00.000Z,2021-03-23T00:00:00.000Z,2021,3,23,61112162,2305326,11289483,47517353,12,3,10,3,10,10,0,92,10,1026,27,12,5,1,11,4,7,0,0,0,0,0,0,0
897,Hauts-de-France,2021-03-24T00:00:00.000Z,2021-03-24T00:00:00.000Z,2021,3,24,57689325,2196857,10565158,44927310,14,4,15,4,12,12,0,91,10,1024,36,14,6,2,10,5,8,0,0,0,0,0,0,0
899,Hauts-de-France,2021-03-25T00:00:00.000Z,2021-03-25T00:00:00.000Z,2021,3,25,54924532,2177257,10491014,42256261,12,6,14,6,11,10,0,91,9,1020,65,12,6,4,8,8,9,0,0,0,0,0,0,0
901,Hauts-de-France,2021-03-26T00:00:00.000Z,2021-03-26T00:00:00.000Z,2021,3,26,55528486,2085315,10439781,43003390,10,5,35,6,10,7,4,92,10,1019,56,10,5,2,8,6,7,0,0,0,0,0,0,0
903,Hauts-de-France,2021-03-27T00:00:00.000Z,2021-03-27T00:00:00.000Z,2021,3,27,56329136,1771081,9539223,45018832,11,3,20,3,10,9,1,88,10,1027,56,11,4,-1,8,4,7,0,1,0,0,0,0,0
905,Hauts-de-France,2021-03-28T00:00:00.000Z,2021-03-28T00:00:00.000Z,2021,3,28,54396580,1921154,8571796,43903630,16,5,21,5,13,14,0,83,10,1024,60,16,9,2,8,5,9,0,1,0,0,0,0,0
907,Hauts-de-France,2021-03-29T00:00:00.000Z,2021-03-29T00:00:00.000Z,2021,3,29,49027439,1975765,9475952,37575722,18,6,16,6,15,16,0,89,10,1031,7,18,7,3,12,6,11,0,0,0,0,0,0,0
909,Hauts-de-France,2021-03-30T00:00:00.000Z,2021-03-30T00:00:00.000Z,2021,3,30,44288399,1979018,9275274,33034107,20,9,13,9,18,18,0,79,10,1032,9,21,9,7,12,9,13,0,0,0,0,0,0,0
911,Hauts-de-France,2021-03-31T00:00:00.000Z,2021-03-31T00:00:00.000Z,2021,3,31,41999548,1928008,8789548,31281992,22,11,10,11,19,20,0,85,10,1026,4,23,10,10,12,12,15,0,0,0,0,0,0,0
913,Hauts-de-France,2021-04-01T00:00:00.000Z,2021-04-01T00:00:00.000Z,2021,4,1,41021588,1863784,8849583,30308221,20,12,20,12,19,17,0,75,10,1024,9,20,11,12,12,13,15,0,0,0,0,0,0,0
915,Hauts-de-France,2021-04-02T00:00:00.000Z,2021-04-02T00:00:00.000Z,2021,4,2,42923620,1815655,8956012,32151953,12,3,27,3,10,9,0,84,10,1027,8,12,3,-1,12,5,7,0,0,0,0,0,0,0
917,Hauts-de-France,2021-04-03T00:00:00.000Z,2021-04-03T00:00:00.000Z,2021,4,3,49251991,1623248,8605237,39023506,11,3,23,4,9,9,0,85,10,1029,29,11,3,-1,11,3,6,0,0,0,0,0,0,0
919,Hauts-de-France,2021-04-04T00:00:00.000Z,2021-04-04T00:00:00.000Z,2021,4,4,51523762,1856102,7997411,41670249,13,2,12,2,10,11,0,95,9,1029,13,13,4,-2,12,2,6,0,1,0,0,1,1,0
921,Hauts-de-France,2021-04-05T00:00:00.000Z,2021-04-05T00:00:00.000Z,2021,4,5,54483586,1957245,8260470,44265871,7,1,32,6,6,3,2,91,9,1017,71,7,5,-1,7,5,5,0,0,0,0,0,0,1
923,Hauts-de-France,2021-04-06T00:00:00.000Z,2021-04-06T00:00:00.000Z,2021,4,6,61015481,2173505,10540545,48301431,4,-1,27,-1,4,3,1,69,10,1021,56,4,0,-5,8,-1,1,0,0,0,0,0,0,0
925,Hauts-de-France,2021-04-07T00:00:00.000Z,2021-04-07T00:00:00.000Z,2021,4,7,63920425,2216115,10852061,50852249,6,-2,26,-2,6,4,0,66,10,1027,27,6,0,-6,11,-2,2,0,1,0,0,0,0,0
927,Hauts-de-France,2021-04-08T00:00:00.000Z,2021-04-08T00:00:00.000Z,2021,4,8,59953320,2208298,10451192,47293830,11,1,17,2,10,10,1,93,9,1025,63,11,3,-1,9,2,6,0,0,0,0,0,0,0
929,Hauts-de-France,2021-04-09T00:00:00.000Z,2021-04-09T00:00:00.000Z,2021,4,9,56089660,2077838,9973436,44038386,13,3,14,3,11,10,3,72,10,1019,63,13,7,1,8,3,7,0,1,0,0,0,0,0
931,Hauts-de-France,2021-04-10T00:00:00.000Z,2021-04-10T00:00:00.000Z,2021,4,10,54713390,1744996,8940207,44028187,7,4,15,6,6,6,21,96,7,1012,100,7,6,3,7,7,6,0,0,0,0,0,0,0
933,Hauts-de-France,2021-04-11T00:00:00.000Z,2021-04-11T00:00:00.000Z,2021,4,11,57846701,1930279,8565835,47350587,5,0,23,2,2,3,10,98,7,1019,98,5,5,-4,7,4,3,0,0,0,0,0,0,0
935,Hauts-de-France,2021-04-12T00:00:00.000Z,2021-04-12T00:00:00.000Z,2021,4,12,60677184,2074277,10111978,48490929,8,-1,19,0,7,6,0,87,10,1031,36,8,0,-4,11,0,3,0,1,0,0,0,0,0
937,Hauts-de-France,2021-04-13T00:00:00.000Z,2021-04-13T00:00:00.000Z,2021,4,13,60037972,2156327,10369870,47511775,9,1,12,1,8,7,0,87,9,1034,27,9,1,-2,13,1,4,0,0,0,0,1,1,0
939,Hauts-de-France,2021-04-14T00:00:00.000Z,2021-04-14T00:00:00.000Z,2021,4,14,59364006,2122976,10201867,47039163,10,1,16,1,9,7,0,71,10,1033,33,10,0,-1,12,1,5,0,0,0,0,1,1,0
941,Hauts-de-France,2021-04-15T00:00:00.000Z,2021-04-15T00:00:00.000Z,2021,4,15,59640155,2155920,10248482,47235753,8,0,17,0,8,7,1,90,10,1032,45,8,1,-3,10,0,4,0,0,0,0,1,1,0
943,Hauts-de-France,2021-04-16T00:00:00.000Z,2021-04-16T00:00:00.000Z,2021,4,16,60790029,2109457,10258817,48421755,10,1,22,1,9,9,0,85,10,1029,48,10,2,-3,12,1,5,0,0,0,0,1,1,0
945,Hauts-de-France,2021-04-17T00:00:00.000Z,2021-04-17T00:00:00.000Z,2021,4,17,58976258,1782872,9172853,48020533,12,2,18,2,10,10,0,88,10,1028,18,12,2,-1,14,2,6,0,1,0,0,1,1,0
947,Hauts-de-France,2021-04-18T00:00:00.000Z,2021-04-18T00:00:00.000Z,2021,4,18,56609033,1926250,8352877,46329906,11,2,11,4,10,10,0,89,10,1025,69,11,5,1,10,3,7,0,1,0,0,1,1,0
949,Hauts-de-France,2021-04-19T00:00:00.000Z,2021-04-19T00:00:00.000Z,2021,4,19,53059663,2022174,9149951,41887538,13,5,9,5,11,12,1,84,10,1023,72,13,6,4,10,5,8,0,0,0,0,1,1,0
951,Hauts-de-France,2021-04-20T00:00:00.000Z,2021-04-20T00:00:00.000Z,2021,4,20,49490751,2029461,9066019,38395271,14,7,9,7,13,12,0,85,10,1019,67,14,6,7,10,7,10,0,0,0,0,1,1,0
953,Hauts-de-France,2021-04-21T00:00:00.000Z,2021-04-21T00:00:00.000Z,2021,4,21,47690751,1946559,8815895,36928297,14,7,19,9,13,11,0,81,10,1022,51,14,7,7,13,9,10,0,0,0,0,1,1,0
955,Hauts-de-France,2021-04-22T00:00:00.000Z,2021-04-22T00:00:00.000Z,2021,4,22,46398582,1946953,8733718,35717911,12,2,21,2,10,10,0,77,10,1026,10,12,3,-2,14,3,6,0,0,0,0,1,1,0
957,Hauts-de-France,2021-04-23T00:00:00.000Z,2021-04-23T00:00:00.000Z,2021,4,23,44683189,1885438,8520987,34276764,14,3,19,3,12,12,0,87,10,1030,0,14,4,0,14,3,8,0,0,0,0,1,1,0
959,Hauts-de-France,2021-04-24T00:00:00.000Z,2021-04-24T00:00:00.000Z,2021,4,24,42641599,1594401,7649398,33397800,16,4,23,4,14,13,0,79,10,1027,23,16,5,1,14,4,9,1,1,0,0,1,1,0
961,Hauts-de-France,2021-04-25T00:00:00.000Z,2021-04-25T00:00:00.000Z,2021,4,25,42725215,1696384,7041938,33986893,13,4,24,4,11,11,0,81,10,1026,25,13,3,-1,14,4,8,1,1,0,0,1,1,0
963,Hauts-de-France,2021-04-26T00:00:00.000Z,2021-04-26T00:00:00.000Z,2021,4,26,43962190,1786955,8343725,33831510,14,3,24,3,12,12,0,84,10,1023,18,14,3,-1,14,3,8,1,0,0,0,1,1,0
965,Hauts-de-France,2021-04-27T00:00:00.000Z,2021-04-27T00:00:00.000Z,2021,4,27,43529338,1878207,8608124,33043007,15,4,13,4,13,13,0,78,10,1014,28,15,5,1,14,4,8,1,0,0,0,1,1,0
967,Hauts-de-France,2021-04-28T00:00:00.000Z,2021-04-28T00:00:00.000Z,2021,4,28,44038456,1893036,8478909,33666511,15,4,9,5,14,13,0,77,10,1008,27,15,5,3,14,4,9,1,0,0,0,1,1,0
969,Hauts-de-France,2021-04-29T00:00:00.000Z,2021-04-29T00:00:00.000Z,2021,4,29,45860800,1968659,8880036,35012105,10,5,19,5,10,9,1,90,9,1014,78,10,5,2,9,5,7,1,0,0,0,1,1,0
971,Hauts-de-France,2021-04-30T00:00:00.000Z,2021-04-30T00:00:00.000Z,2021,4,30,47736617,2012415,9015272,36708930,11,3,7,4,10,10,0,82,10,1015,48,11,3,3,12,4,7,1,0,0,0,1,1,0
973,Hauts-de-France,2021-05-01T00:00:00.000Z,2021-05-01T00:00:00.000Z,2021,5,1,49604814,1690176,7690300,40224338,13,3,14,4,12,11,0,82,10,1015,37,13,4,2,13,3,8,1,0,0,0,0,0,1
975,Hauts-de-France,2021-05-02T00:00:00.000Z,2021-05-02T00:00:00.000Z,2021,5,2,49924307,1801709,7568219,40554379,12,2,15,4,11,10,1,88,10,1022,29,12,3,1,13,2,7,1,0,0,0,0,0,0
977,Hauts-de-France,2021-05-03T00:00:00.000Z,2021-05-03T00:00:00.000Z,2021,5,3,48021373,1834137,8695215,37492021,13,3,22,4,12,12,0,77,10,1023,60,13,5,2,11,3,8,1,0,0,0,0,0,0
979,Hauts-de-France,2021-05-04T00:00:00.000Z,2021-05-04T00:00:00.000Z,2021,5,4,46844190,1892103,8983921,35968166,12,7,41,8,11,10,3,85,9,1007,73,12,6,3,11,8,9,1,0,0,0,1,1,0
981,Hauts-de-France,2021-05-05T00:00:00.000Z,2021-05-05T00:00:00.000Z,2021,5,5,47705818,1893123,8858717,36953978,10,3,26,4,10,9,1,88,10,1014,52,10,3,0,11,3,7,1,0,0,0,0,0,0
983,Hauts-de-France,2021-05-06T00:00:00.000Z,2021-05-06T00:00:00.000Z,2021,5,6,49165704,1955910,9321540,37888254,9,3,14,4,9,7,2,85,9,1011,86,9,6,1,10,4,6,1,1,0,0,0,0,0
985,Hauts-de-France,2021-05-07T00:00:00.000Z,2021-05-07T00:00:00.000Z,2021,5,7,46809424,1898616,8940402,35970406,12,3,15,4,11,11,0,90,9,1016,34,12,4,2,14,3,7,1,0,0,0,0,0,0
987,Hauts-de-France,2021-05-08T00:00:00.000Z,2021-05-08T00:00:00.000Z,2021,5,8,42547505,1552806,7220324,33774375,16,3,27,5,10,16,1,87,9,1019,65,17,13,2,10,3,8,1,0,0,0,0,0,1
989,Hauts-de-France,2021-05-09T00:00:00.000Z,2021-05-09T00:00:00.000Z,2021,5,9,39181739,1601532,6638190,30942017,21,12,30,13,20,18,7,89,9,1006,70,22,15,12,10,13,16,1,1,0,0,0,0,0
991,Hauts-de-France,2021-05-10T00:00:00.000Z,2021-05-10T00:00:00.000Z,2021,5,10,39174019,1686022,7826175,29661822,16,12,27,12,15,14,3,92,10,1008,70,16,13,9,11,13,14,0,0,0,0,0,0,0
993,Hauts-de-France,2021-05-11T00:00:00.000Z,2021-05-11T00:00:00.000Z,2021,5,11,40787751,1776138,8338793,30672820,16,8,13,10,16,12,3,88,10,1011,55,16,11,9,11,8,12,0,0,0,0,0,0,0
